Customer_ID,Customer_Name,Customer_Email,Age,Gender,Location,Campaign_ID,Email_ID,Email_Subject,Clicked,Purchase
CUST607,Michele Lewis,huffvictoria@example.org,44,Male,Davidland,CAMP6,EMAIL15,Go break body.,True,True
CUST608,Kyle Smith,kristenmontgomery@example.net,61,Female,Jacobport,CAMP6,EMAIL1,Enter whole among.,False,False
CUST609,Jonathan Parker,kimberly14@example.org,26,Male,North Michelle,CAMP6,EMAIL50,National including name science lawyer.,True,False
CUST610,Michael Rubio,brittany33@example.net,19,Female,Sarahhaven,CAMP6,EMAIL44,Agency within mean piece protect debate.,True,True
CUST611,Jenna Fowler,sherijones@example.org,55,Male,Kennethmouth,CAMP6,EMAIL32,Actually point program Republican crime radio.,True,False
CUST612,Patricia White MD,michael65@example.com,59,Non-Binary,Lorrainefurt,CAMP6,EMAIL5,Tend heavy produce.,True,True
CUST613,David Hill,shannon72@example.org,34,Female,Lake Wendy,CAMP6,EMAIL15,Say card shoulder.,True,True
CUST614,Russell Arnold,torr@example.com,58,Female,New Elizabeth,CAMP6,EMAIL1,Go break body.,False,False
CUST615,Monica Hale,carloscunningham@example.net,60,Non-Binary,Lake Louisshire,CAMP6,EMAIL1,Firm whether half effort they allow.,False,False
CUST616,Abigail Turner,briangriffin@example.com,49,Non-Binary,South Andreatown,CAMP6,EMAIL25,Deep not sometimes.,True,False
CUST617,Jessica Harrison,ghall@example.net,18,Non-Binary,West Brianland,CAMP6,EMAIL1,Test message data white face.,True,True
CUST618,Francisco Shaffer,jessesaunders@example.com,22,Non-Binary,North Tiffany,CAMP6,EMAIL4,Past ball single fish course top.,True,True
CUST619,Katherine Castillo DVM,dblankenship@example.net,44,Non-Binary,Lake Zachary,CAMP6,EMAIL6,Actually point program Republican crime radio.,True,False
CUST620,James Monroe,mooreanthony@example.org,51,Non-Binary,Christensenbury,CAMP6,EMAIL50,Modern raise agent.,False,False
CUST621,Mrs. Jessica Morton,gillespieshelly@example.com,34,Male,New Justin,CAMP6,EMAIL37,Job ahead federal everybody.,False,False
CUST622,Mr. David Thomas,ortizjeffery@example.net,49,Male,West Crystalville,CAMP6,EMAIL10,Couple draw ahead notice respond team.,False,False
CUST623,Joshua Larsen,ingramsusan@example.org,22,Non-Binary,Reevesfurt,CAMP6,EMAIL19,Job ahead federal everybody.,False,False
CUST624,James Alexander,bfarley@example.org,51,Female,Amybury,CAMP6,EMAIL1,After policy become already success.,True,True
CUST625,John Crosby,jacob40@example.org,36,Female,New Kaylabury,CAMP6,EMAIL39,Unit international almost.,True,False
CUST626,Jeffrey Johnson,normankathleen@example.org,61,Male,Billyville,CAMP6,EMAIL37,Go break body.,True,False
CUST627,Elizabeth Scott,robert02@example.org,27,Female,East Angelaview,CAMP6,EMAIL22,Open imagine value.,True,True
CUST628,Cody White,sbuck@example.net,40,Female,Victorhaven,CAMP6,EMAIL41,Couple draw ahead notice respond team.,True,False
CUST629,Janice Brown,garybartlett@example.com,21,Male,Aaronberg,CAMP6,EMAIL32,There audience green.,True,True
CUST630,Christopher Nash,andrewsmith@example.org,22,Non-Binary,East Lindabury,CAMP6,EMAIL34,Skin difference such above bring.,True,True
CUST631,Becky Edwards,patrick49@example.com,45,Non-Binary,Torresfurt,CAMP6,EMAIL20,There audience green.,False,False
CUST632,Briana Smith,greengloria@example.net,57,Male,Lake Amanda,CAMP6,EMAIL15,Break name plant race smile.,True,False
CUST633,Gabriel Martin,angelmoses@example.net,21,Non-Binary,Pittsview,CAMP6,EMAIL13,Difference bed give available determine.,True,True
CUST634,Maria White,srobinson@example.org,32,Non-Binary,New Emma,CAMP6,EMAIL10,Job ahead federal everybody.,True,False
CUST635,Jaclyn Matthews,gsnyder@example.net,34,Male,Berryport,CAMP6,EMAIL40,Life debate top.,False,False
CUST636,Maria Barnes,jeffreyolson@example.net,62,Male,Port Michaelport,CAMP6,EMAIL7,Ok manager high.,True,False
CUST637,Christina Page,glenncolon@example.org,61,Non-Binary,East James,CAMP6,EMAIL48,Ok manager high.,False,False
CUST638,Benjamin Harris,xgonzalez@example.org,47,Male,Thomasfurt,CAMP6,EMAIL9,Ok manager high.,False,False
CUST639,Bryan Smith,sophiagriffin@example.com,40,Male,South Susan,CAMP6,EMAIL32,At hit significant station.,True,True
CUST640,Jasmin Allen,wking@example.org,58,Non-Binary,North Laura,CAMP6,EMAIL4,Part study soon window serious.,True,False
CUST641,Robert Johnson,michael90@example.org,22,Non-Binary,East Richardview,CAMP6,EMAIL42,Break name plant race smile.,True,True
CUST642,Gary Lambert,john19@example.net,26,Male,New Markport,CAMP6,EMAIL6,Test message data white face.,False,False
CUST643,Maria Lamb,edwardsdavid@example.com,40,Non-Binary,Tylerstad,CAMP6,EMAIL30,Much kind share case training.,False,False
CUST644,Lisa Martinez,paigeburke@example.com,20,Female,Rossview,CAMP6,EMAIL36,Where truth herself improve stand.,True,True
CUST645,Matthew Mcbride,graymichael@example.com,50,Male,Deborahfort,CAMP6,EMAIL20,Subject machine yard rather room sort.,True,False
CUST646,Teresa Lynn,navery@example.org,32,Non-Binary,Mckeeton,CAMP6,EMAIL36,Firm whether half effort they allow.,True,False
CUST647,Amanda Gonzalez,kylesilva@example.com,47,Male,New Jasonberg,CAMP6,EMAIL24,Environment standard mother career effort whether.,True,True
CUST648,Karen Woodard,fosterbrian@example.com,59,Female,Jenniferbury,CAMP6,EMAIL17,Art difficult magazine from agent small.,True,False
CUST649,Andrew Miller,imeyer@example.net,57,Female,North Glenn,CAMP6,EMAIL3,Necessary game whatever certainly serve.,True,True
CUST650,Eric Walter,carlreese@example.net,35,Non-Binary,Jamesland,CAMP6,EMAIL42,Apply any upon.,False,False
CUST651,Meagan Crawford,middletonkenneth@example.com,58,Non-Binary,North Tylerland,CAMP6,EMAIL50,Life debate top.,True,True
CUST652,Andre Berg,davidsandoval@example.org,30,Non-Binary,Lake Christinaville,CAMP6,EMAIL25,At hit significant station.,True,True
CUST653,Heather Watson,psmith@example.com,20,Male,West Susanview,CAMP6,EMAIL7,Must along film trade protect still.,True,False
CUST654,Jill Alvarez,debbie44@example.org,62,Male,West Morgan,CAMP6,EMAIL37,At hit significant station.,True,True
CUST655,Jason Sandoval,cameronamy@example.org,41,Male,North Laura,CAMP6,EMAIL9,Environment standard mother career effort whether.,False,False
CUST656,Jennifer Woods,abrown@example.net,39,Female,Lake Samuel,CAMP6,EMAIL45,Modern raise agent.,True,False
CUST657,Stephen Byrd,tinafrench@example.net,59,Male,Martinport,CAMP6,EMAIL23,Apply any upon.,False,False
CUST658,Brent Hart,chrisspencer@example.net,31,Non-Binary,South Alexander,CAMP6,EMAIL19,National including name science lawyer.,True,True
CUST659,Melissa Griffin,krodriguez@example.net,20,Non-Binary,Martinville,CAMP6,EMAIL20,Skin difference such above bring.,True,True
CUST660,Amanda Hamilton,bradleyangela@example.com,55,Non-Binary,Lake Andremouth,CAMP6,EMAIL27,After policy become already success.,True,False
CUST661,Daniel Mckenzie,allenkatherine@example.org,62,Male,Anthonybury,CAMP6,EMAIL35,Modern raise agent.,True,True
CUST662,Scott Garcia,wyattparrish@example.com,28,Non-Binary,Pricestad,CAMP6,EMAIL17,Apply any upon.,True,False
CUST663,Michael Fritz,richardmiles@example.net,24,Non-Binary,Port Kimberlyton,CAMP6,EMAIL5,Difference bed give available determine.,True,False
CUST664,Cody Rodgers,emilyhickman@example.com,25,Non-Binary,East Christine,CAMP6,EMAIL38,Open imagine value.,True,False
CUST665,Michael Davis,seansmith@example.com,37,Male,South Angela,CAMP6,EMAIL25,Democratic lead this.,False,False
CUST666,Justin Morales,egalvan@example.org,65,Non-Binary,Ramirezview,CAMP6,EMAIL27,Democratic lead this.,False,False
CUST667,Jo Crawford,dfisher@example.com,27,Male,Jenniferside,CAMP6,EMAIL35,Couple draw ahead notice respond team.,True,True
CUST668,John Lee,davidgonzalez@example.net,51,Female,New Nicole,CAMP6,EMAIL44,Many business final.,True,False
CUST669,Rebecca Dunn,jennifer69@example.net,57,Non-Binary,North Tasha,CAMP6,EMAIL11,Similar population son me sound.,True,True
CUST670,Gabriella Kelley,tanderson@example.net,20,Non-Binary,Brendahaven,CAMP6,EMAIL3,Enter whole among.,True,False
CUST671,Mr. Walter Mack,tbryant@example.net,63,Male,Youngville,CAMP6,EMAIL7,Agency within mean piece protect debate.,False,False
CUST672,Laura Barker,smithwendy@example.org,44,Male,Smithfort,CAMP6,EMAIL48,There audience green.,True,False
CUST673,Nicholas Lynch,angelaproctor@example.net,38,Female,Greenborough,CAMP6,EMAIL29,As source east administration stage argue.,True,True
CUST674,Rodney Ray,wrightjeffery@example.org,45,Male,North Erika,CAMP6,EMAIL26,Job ahead federal everybody.,True,False
CUST675,Lynn Robinson,dalechung@example.com,31,Female,New Emily,CAMP6,EMAIL19,Where truth herself improve stand.,False,False
CUST676,Miranda Larson,noblerebecca@example.net,28,Female,Andreaside,CAMP6,EMAIL22,Skin difference such above bring.,True,True
CUST677,Denise Thomas,michaelharris@example.net,48,Male,West Aaronhaven,CAMP6,EMAIL16,Painting describe fear.,False,False
CUST678,Jennifer Sweeney,charlesmark@example.net,47,Male,Huffville,CAMP6,EMAIL26,As source east administration stage argue.,False,False
CUST679,David Juarez,cassandrabaker@example.com,62,Male,New Michelle,CAMP6,EMAIL21,Firm whether half effort they allow.,False,False
CUST680,Tony Johnston,patelkaren@example.net,64,Non-Binary,Jessicaberg,CAMP6,EMAIL43,Great only each level.,True,True
CUST681,Michelle Walter,shenderson@example.com,37,Non-Binary,Kimberlyfort,CAMP6,EMAIL22,Occur there worker lawyer back continue.,False,False
CUST682,Timothy Scott,onelson@example.com,43,Male,West Richard,CAMP6,EMAIL49,At hit significant station.,False,False
CUST683,Yvonne Howell,ggarrison@example.com,25,Non-Binary,New Gwendolynberg,CAMP6,EMAIL20,Test message data white face.,True,True
CUST684,Donna Torres,billschmidt@example.net,42,Female,North Josephhaven,CAMP6,EMAIL12,National including name science lawyer.,True,False
CUST685,Vanessa Klein,lstevenson@example.com,55,Non-Binary,Port Adam,CAMP6,EMAIL39,Unit international almost.,False,False
CUST686,Karen Lopez,aramirez@example.org,50,Male,Gloriaville,CAMP6,EMAIL24,As source east administration stage argue.,True,True
CUST687,Justin Miller,bcole@example.org,65,Male,Port Roberthaven,CAMP6,EMAIL43,Old attack dark.,True,False
CUST688,Julia Walsh,eedwards@example.net,28,Female,West Sandraberg,CAMP6,EMAIL14,Page high management there chance outside.,False,False
CUST689,Joseph King,jonesjoseph@example.com,57,Non-Binary,Lake Angela,CAMP6,EMAIL43,National including name science lawyer.,False,False
CUST690,Scott Sanders,fuentesjordan@example.com,29,Female,South Chelseafurt,CAMP6,EMAIL39,Democratic lead this.,False,False
CUST691,Sarah Smith,morrisricardo@example.org,35,Female,Fullerborough,CAMP6,EMAIL2,Difference bed give available determine.,True,False
CUST692,Victoria Jordan,yolanda27@example.net,38,Non-Binary,Nancyhaven,CAMP6,EMAIL47,Break name plant race smile.,False,False
CUST693,Shannon Walker,tbailey@example.org,22,Non-Binary,Lake Alexander,CAMP6,EMAIL28,Test message data white face.,True,False
CUST694,Cody Davis,conradmartha@example.org,37,Non-Binary,Annettetown,CAMP6,EMAIL1,Human politics attack Republican.,True,True
CUST695,Gerald Williams,santostimothy@example.net,32,Male,South Susan,CAMP6,EMAIL8,Part study soon window serious.,False,False
CUST696,Michelle Bonilla,imiddleton@example.com,49,Non-Binary,Briantown,CAMP6,EMAIL47,Firm whether half effort they allow.,False,False
CUST697,Charles Allen,gabrielleroman@example.org,43,Female,Lynnville,CAMP6,EMAIL4,Tend heavy produce.,True,False
CUST698,Eric Torres,jamesharris@example.net,43,Non-Binary,Kathleenstad,CAMP6,EMAIL27,Watch mind news.,False,False
CUST699,Nathan Fleming,rogerhernandez@example.com,57,Male,North Carla,CAMP6,EMAIL1,Old attack dark.,False,False
CUST700,David White,bradley43@example.com,55,Male,West Matthew,CAMP6,EMAIL25,Generation each front usually up ground.,False,False
CUST701,Terry Miller,kirbyvicki@example.net,31,Female,Jesusmouth,CAMP6,EMAIL28,Life debate top.,False,False
CUST702,Connor Mitchell,qramos@example.org,58,Non-Binary,Samuelton,CAMP6,EMAIL35,Old attack dark.,False,False
CUST703,Danielle Atkins,james73@example.com,49,Non-Binary,Rodriguezland,CAMP6,EMAIL31,Much kind share case training.,True,False
CUST704,Daniel Ortiz,tracy08@example.net,34,Female,Phillipsville,CAMP6,EMAIL17,Unit international almost.,False,False
CUST705,Jack Hernandez,jennifer77@example.com,29,Male,New Kevin,CAMP6,EMAIL48,Page high management there chance outside.,True,True
CUST706,Courtney Griffin,rossjeffrey@example.net,24,Non-Binary,Elizabethview,CAMP6,EMAIL17,Page high management there chance outside.,True,True
CUST707,Wesley Mercado,alicia31@example.org,45,Female,Perezton,CAMP6,EMAIL39,Enter whole among.,True,True
CUST708,Christina Cole,zachary81@example.net,41,Non-Binary,South Alexanderbury,CAMP6,EMAIL37,Page high management there chance outside.,True,False
CUST709,Caleb Dorsey,cduncan@example.org,53,Female,South Deborahville,CAMP6,EMAIL24,Democratic lead this.,True,True
CUST710,Karen Smith,catherinebrown@example.net,43,Female,Carmenborough,CAMP6,EMAIL34,Skin difference such above bring.,True,False
CUST711,Blake Rodriguez,kristennguyen@example.org,37,Male,Lake Tammy,CAMP6,EMAIL29,Job ahead federal everybody.,True,False
CUST712,Vincent Gonzalez,simmonslisa@example.com,24,Non-Binary,West Aprilview,CAMP6,EMAIL46,As source east administration stage argue.,True,False
CUST713,Cassandra Martinez,ofrancis@example.com,39,Male,Longbury,CAMP6,EMAIL30,Agency within mean piece protect debate.,True,False
CUST714,Walter Tucker,wbrady@example.org,43,Male,Terrybury,CAMP6,EMAIL10,As source east administration stage argue.,False,False
CUST715,Jonathan Wilson,shelby27@example.org,32,Female,East Tiffany,CAMP6,EMAIL46,Job ahead federal everybody.,False,False
CUST716,Karen Jones,maurice38@example.com,52,Non-Binary,Port Eric,CAMP6,EMAIL12,Unit international almost.,False,False
CUST717,Timothy Thompson MD,david91@example.net,27,Female,North Dianetown,CAMP6,EMAIL33,Actually point program Republican crime radio.,False,False
CUST718,Jeremy Aguilar,pherring@example.net,45,Female,Michaelfurt,CAMP6,EMAIL40,At hit significant station.,False,False
CUST719,Elizabeth Drake,taylorerin@example.com,18,Non-Binary,Brookeshire,CAMP6,EMAIL41,Life debate top.,False,False
CUST720,Anthony Henderson,tammypowers@example.com,46,Non-Binary,Lake Jeremybury,CAMP6,EMAIL2,Child sign small more character seven.,True,True
CUST721,Jessica Gomez,julielevy@example.net,35,Non-Binary,East Michaelshire,CAMP6,EMAIL43,Democratic lead this.,True,False
CUST722,John Powell,onolan@example.com,58,Male,Lake Megan,CAMP6,EMAIL11,Old attack dark.,False,False
CUST723,Anthony Taylor,lmadden@example.net,58,Female,Matthewsberg,CAMP6,EMAIL46,Democratic lead this.,True,True
CUST724,Kayla Craig,gregorymiller@example.org,21,Male,Aliciamouth,CAMP6,EMAIL33,Great only each level.,False,False
CUST725,Alexis Keith,maddenmartha@example.net,31,Non-Binary,North Jeffrey,CAMP6,EMAIL24,Deep not sometimes.,False,False
CUST726,Anthony Anderson,zbond@example.org,60,Male,West Josephfort,CAMP6,EMAIL46,Great only each level.,False,False
CUST727,Lori Wright,edwardsandrew@example.com,52,Male,Toddmouth,CAMP6,EMAIL48,There audience green.,True,True
CUST728,Karen Collins,tknight@example.com,49,Male,Aprilborough,CAMP6,EMAIL23,Deep not sometimes.,True,False
CUST729,Craig Lopez,moorenorman@example.net,56,Male,South Christopherville,CAMP6,EMAIL24,Ok manager high.,True,True
CUST730,Jenna Jackson,nchristensen@example.net,42,Non-Binary,Hallton,CAMP6,EMAIL15,Say card shoulder.,False,False
CUST731,Kelly Harrison,johnsoncody@example.org,65,Female,Petersonfort,CAMP6,EMAIL10,Page high management there chance outside.,False,False
CUST732,Matthew Buchanan,bwiley@example.net,21,Female,Wrightshire,CAMP6,EMAIL40,Child sign small more character seven.,False,False
CUST733,Raymond Calderon,esmith@example.com,58,Non-Binary,South Courtneytown,CAMP6,EMAIL39,Difference bed give available determine.,False,False
CUST734,Karen Schwartz,jacob71@example.net,33,Non-Binary,East Jessicafort,CAMP6,EMAIL26,Determine early do financial true its.,False,False
CUST735,Stephen Myers,imoss@example.org,55,Male,Erinhaven,CAMP6,EMAIL50,Generation each front usually up ground.,False,False
CUST736,Christine Smith,victoria38@example.com,23,Female,South Tammyfort,CAMP6,EMAIL47,Occur there worker lawyer back continue.,True,True
CUST737,Terri Collins,murraybrooke@example.com,53,Male,Gregoryburgh,CAMP6,EMAIL10,Skin difference such above bring.,False,False
CUST738,Kelly Lopez,theresa75@example.com,22,Male,West Sean,CAMP6,EMAIL36,Difference bed give available determine.,False,False
CUST739,Chase Harris,janetlynch@example.com,34,Female,Mauriceside,CAMP6,EMAIL15,Agency within mean piece protect debate.,False,False
CUST740,Jennifer Velez,vickierivera@example.com,38,Female,West Davidton,CAMP6,EMAIL42,Occur there worker lawyer back continue.,False,False
CUST741,Kenneth Palmer,pamelathomas@example.org,31,Female,Gonzalezfort,CAMP6,EMAIL29,Part study soon window serious.,False,False
CUST742,Angela Larson,odawson@example.org,20,Male,New Sherrishire,CAMP6,EMAIL35,Enter whole among.,False,False
CUST743,Kayla Moore,andreacontreras@example.com,43,Female,East Natalie,CAMP6,EMAIL37,Painting describe fear.,True,False
CUST744,Stephanie West,simonelizabeth@example.net,25,Non-Binary,Wendyport,CAMP6,EMAIL36,Past ball single fish course top.,True,True
CUST745,Ruth Velasquez,victorwhitehead@example.net,33,Male,South Isaac,CAMP6,EMAIL35,Test message data white face.,True,True
CUST746,Patricia Johnson DVM,jenkinsmark@example.org,34,Female,West Andrea,CAMP6,EMAIL38,Modern raise agent.,False,False
CUST747,Brittany Allen,jamielee@example.com,39,Non-Binary,Mallorytown,CAMP6,EMAIL44,Old attack dark.,False,False
CUST748,Mary Griffin MD,andrewmason@example.com,29,Female,Westton,CAMP6,EMAIL42,Similar population son me sound.,True,True
CUST749,Bonnie Murray,shelia90@example.com,22,Female,East Nicholas,CAMP6,EMAIL19,Actually point program Republican crime radio.,True,False
CUST750,Russell Harrison,skramer@example.com,60,Male,Lake Sara,CAMP6,EMAIL39,Necessary game whatever certainly serve.,False,False
CUST751,Gregory Cruz,karenharrell@example.org,31,Female,East Jason,CAMP6,EMAIL44,Environment standard mother career effort whether.,True,True
CUST752,Kathryn Jackson,rrodriguez@example.com,31,Non-Binary,Wolfeside,CAMP6,EMAIL26,Past ball single fish course top.,False,False
CUST753,Tyler Horton,justin30@example.org,28,Non-Binary,Martinezport,CAMP6,EMAIL36,Couple draw ahead notice respond team.,False,False
CUST754,John Wallace,anna84@example.net,22,Non-Binary,Janemouth,CAMP6,EMAIL29,National including name science lawyer.,True,True
CUST755,Casey Howe,hollowayamanda@example.net,23,Male,Port Monica,CAMP6,EMAIL7,Page high management there chance outside.,True,False
CUST756,Anthony Hall,brittany10@example.org,28,Non-Binary,Powersville,CAMP6,EMAIL7,Deep not sometimes.,False,False
CUST757,Brandon Lyons,mariazimmerman@example.net,35,Female,Jamesville,CAMP6,EMAIL40,Open imagine value.,True,False
CUST758,Megan Johnson,jack37@example.com,21,Female,West Arthurstad,CAMP6,EMAIL3,Democratic lead this.,False,False
CUST759,Daniel Patterson,allisonbennett@example.net,56,Male,Warnerton,CAMP6,EMAIL50,Say card shoulder.,True,False
CUST760,Katherine Keith,browningandrew@example.com,38,Non-Binary,Carterburgh,CAMP6,EMAIL50,Unit international almost.,False,False
CUST761,Joseph Gardner,lbarber@example.org,27,Female,East Jason,CAMP6,EMAIL25,Art difficult magazine from agent small.,False,False
CUST762,Kim Griffin,theodorecarrillo@example.com,19,Non-Binary,Jamesfurt,CAMP6,EMAIL43,Job ahead federal everybody.,False,False
CUST763,Kaylee Owens,kbest@example.com,29,Non-Binary,New Eric,CAMP6,EMAIL2,Child sign small more character seven.,False,False
CUST764,Becky Newman,michaelmccoy@example.net,58,Non-Binary,Alanshire,CAMP6,EMAIL1,Much kind share case training.,True,False
CUST765,Joseph Hernandez,knightrebecca@example.com,48,Male,Christinachester,CAMP6,EMAIL50,Subject machine yard rather room sort.,True,True
CUST766,Jeremy Martin,odaniel@example.com,41,Male,Suttonberg,CAMP6,EMAIL44,Ok manager high.,False,False
CUST767,Stacey Bauer,millertravis@example.org,51,Male,Lake Joannaville,CAMP6,EMAIL29,Ok manager high.,True,False
CUST768,Deanna Bright,owall@example.org,32,Male,South Christopherstad,CAMP6,EMAIL13,Determine early do financial true its.,False,False
CUST769,Natalie Mitchell DVM,tiffany54@example.com,19,Male,Toddport,CAMP6,EMAIL9,Modern raise agent.,True,False
CUST770,Richard Shepherd,jennifer28@example.net,35,Non-Binary,West Monicaview,CAMP6,EMAIL15,Break name plant race smile.,True,True
CUST771,David Palmer,wusophia@example.org,19,Non-Binary,East Sara,CAMP6,EMAIL31,Part study soon window serious.,True,False
CUST772,Tami Martinez,andrearodriguez@example.com,24,Non-Binary,Joshuaville,CAMP6,EMAIL33,Necessary game whatever certainly serve.,True,True
CUST773,Daniel Shelton,wileyjennifer@example.org,33,Non-Binary,East Caitlinfort,CAMP6,EMAIL26,Apply any upon.,False,False
CUST774,Darren Foster,kimanderson@example.com,38,Non-Binary,West Cynthiaton,CAMP6,EMAIL37,Ok manager high.,False,False
CUST775,Nicholas Jackson,richardsmith@example.org,42,Female,Douglasland,CAMP6,EMAIL10,Difference bed give available determine.,True,True
CUST776,Matthew Forbes,megan64@example.org,52,Non-Binary,West Tyler,CAMP6,EMAIL20,Where truth herself improve stand.,False,False
CUST777,Daniel Reynolds,colemanmelissa@example.net,55,Female,Herrerahaven,CAMP6,EMAIL4,Old attack dark.,False,False
CUST778,Jason Copeland,graybeth@example.org,53,Female,New Angela,CAMP6,EMAIL7,Continue usually travel state.,True,False
CUST779,Amanda Rogers,richardprice@example.com,19,Non-Binary,New Beverlyville,CAMP6,EMAIL9,Difference bed give available determine.,True,True
CUST780,Taylor Jenkins,andrewcarney@example.com,41,Female,Juliemouth,CAMP6,EMAIL27,National including name science lawyer.,True,False
CUST781,Sharon Ward,swright@example.com,29,Female,East Jennifer,CAMP6,EMAIL45,Firm whether half effort they allow.,True,True
CUST782,Mr. Joseph Brown,vrojas@example.net,19,Non-Binary,Heatherport,CAMP6,EMAIL9,Environment standard mother career effort whether.,True,True
CUST783,Austin Smith,paulmiller@example.net,33,Male,North Thomasview,CAMP6,EMAIL6,There audience green.,False,False
CUST784,Christopher Myers,uburke@example.net,61,Male,Matthewview,CAMP6,EMAIL38,Enter whole among.,True,True
CUST785,William Harrell,scott30@example.org,32,Female,Patriciabury,CAMP6,EMAIL35,Human politics attack Republican.,False,False
CUST786,Brett Booker,ycobb@example.com,52,Non-Binary,North Barrymouth,CAMP6,EMAIL36,There audience green.,True,True
CUST787,Jennifer Ewing,rebecca71@example.net,47,Non-Binary,Edgarburgh,CAMP6,EMAIL12,Environment standard mother career effort whether.,False,False
CUST788,Michael Morris,uhall@example.com,65,Female,Lake Robert,CAMP6,EMAIL10,After policy become already success.,False,False
CUST789,Justin Miller DVM,schavez@example.org,42,Male,West Marcusbury,CAMP6,EMAIL28,Great only each level.,False,False
CUST790,Charles Coleman,fishercynthia@example.net,25,Female,Lake Richardbury,CAMP6,EMAIL6,Skin difference such above bring.,True,False
CUST791,Michael Fuller,brownlisa@example.org,46,Male,Lake Lorraine,CAMP6,EMAIL27,Where truth herself improve stand.,False,False
CUST792,Bobby Thomas,thernandez@example.org,36,Non-Binary,Andrewtown,CAMP6,EMAIL49,Painting describe fear.,False,False
CUST793,Jason Steele,carla22@example.net,44,Male,Kaylaton,CAMP6,EMAIL30,Test message data white face.,False,False
CUST794,Angela Vargas,james52@example.com,54,Non-Binary,East Christy,CAMP6,EMAIL25,Agency within mean piece protect debate.,False,False
CUST795,Theresa Brown,mooretim@example.net,30,Male,Timothychester,CAMP6,EMAIL16,Support second we chair reason both.,True,True
CUST796,Sarah Bird,ashleyfrederick@example.net,65,Non-Binary,Evansfurt,CAMP6,EMAIL45,Old attack dark.,True,False
CUST797,Justin Burton,frank56@example.com,24,Female,Bruceport,CAMP6,EMAIL29,Deep not sometimes.,False,False
CUST798,Joanne Mitchell,zchavez@example.org,45,Male,Lake Robin,CAMP6,EMAIL6,Apply any upon.,False,False
CUST799,John Wilson,travisjackson@example.net,23,Non-Binary,West Melaniechester,CAMP6,EMAIL42,Generation each front usually up ground.,True,True
CUST800,Joshua Serrano,chad78@example.net,28,Male,South Gary,CAMP6,EMAIL25,After policy become already success.,True,True
CUST801,Kayla Simpson,jennykennedy@example.org,40,Female,West Donaldborough,CAMP6,EMAIL20,At hit significant station.,False,False
CUST802,Jessica Gutierrez,laurenvaughn@example.net,58,Non-Binary,Hinesmouth,CAMP6,EMAIL15,Open imagine value.,False,False
CUST803,Kayla Boyd MD,howellalex@example.com,62,Male,Lake Nicholas,CAMP6,EMAIL39,Subject machine yard rather room sort.,True,False
CUST804,Sydney Steele,wstein@example.com,47,Non-Binary,Lake Anthony,CAMP6,EMAIL50,Environment standard mother career effort whether.,True,False
CUST805,Kristy Sharp,amandamoore@example.com,18,Non-Binary,Port Ashley,CAMP6,EMAIL45,Determine early do financial true its.,False,False
CUST806,Kevin Williams,perezrussell@example.org,28,Female,Port Danielfurt,CAMP6,EMAIL46,Firm whether half effort they allow.,True,True
CUST807,Melissa Saunders,shawn07@example.org,21,Male,Christon,CAMP6,EMAIL2,Child sign small more character seven.,True,False
CUST808,Kathy Lewis,brandylee@example.org,35,Non-Binary,North Sandrabury,CAMP6,EMAIL16,Human politics attack Republican.,False,False
CUST809,Carolyn Harvey,tylerhart@example.net,49,Non-Binary,Ericmouth,CAMP6,EMAIL22,Continue usually travel state.,True,True
CUST810,Kristen Steele,angelawebb@example.com,65,Male,East Andrea,CAMP6,EMAIL18,Watch mind news.,False,False
CUST811,Aaron Smith,taylorjacqueline@example.net,50,Non-Binary,Johnsonburgh,CAMP6,EMAIL14,Skin difference such above bring.,True,True
CUST812,Cynthia Shields,scott09@example.org,51,Female,Jennifermouth,CAMP6,EMAIL15,Child sign small more character seven.,True,True
CUST813,Gregory Jones,riley68@example.net,62,Male,Scottville,CAMP6,EMAIL31,Test message data white face.,False,False
CUST814,Stacy Combs,lindseychavez@example.com,62,Male,Elizabethfort,CAMP6,EMAIL15,Skin difference such above bring.,False,False
CUST815,Christopher Richardson,powellbrett@example.com,40,Male,Port David,CAMP6,EMAIL28,Test message data white face.,False,False
CUST816,Jasmine Brown,barkerchristian@example.org,50,Male,Lake Morgan,CAMP6,EMAIL18,Skin difference such above bring.,False,False
CUST817,Melinda Garner,laura10@example.net,48,Female,North Nicholas,CAMP6,EMAIL37,Enter whole among.,True,False
CUST818,Michael Gonzalez,uunderwood@example.com,47,Female,Christineside,CAMP6,EMAIL21,Necessary game whatever certainly serve.,False,False
CUST819,Ms. Peggy Wilson,jerryjoseph@example.net,45,Female,Howardfort,CAMP6,EMAIL21,Generation each front usually up ground.,True,True
CUST820,Monique Barnes,utucker@example.org,21,Male,North Dannystad,CAMP6,EMAIL25,Go break body.,True,True
CUST821,Kathy Gentry,cochranjacob@example.org,39,Non-Binary,Fisherland,CAMP6,EMAIL24,Tend heavy produce.,True,False
CUST822,Shawn Benson,dbowman@example.com,49,Female,East Edward,CAMP6,EMAIL38,Go break body.,False,False
CUST823,Erika Burke,patrickcollier@example.com,61,Non-Binary,Rogersfort,CAMP6,EMAIL30,Past ball single fish course top.,False,False
CUST824,Daniel Luna,kristina19@example.com,40,Non-Binary,Johnsonfort,CAMP6,EMAIL29,Go break body.,True,False
